pvc_2_t5,12833.0,10300.0,15233.0,149.0,48.0,255.0
pvc_3_t1,12105.0,13880.0,14213.0,159.0,40.0,255.0
pvc_3_t2,12013.0,13945.0,14236.0,162.0,44.0,255.0
pvc_3_t3,12108.0,10096.0,14221.0,159.0,42.0,255.0
pvc_3_t4,11992.0,14001.0,14244.0,161.0,44.0,255.0
pvc_3_t5,11934.0,10082.0,14250.0,163.0,45.0,255.0
pvc_4_t1,8908.0,11064.0,11423.0,154.0,41.0,255.0
pvc_4_t2,9070.0,11583.0,11580.0,152.0,48.0,255.0
pvc_4_t3,9849.0,9979.0,10748.0,163.0,38.0,255.0
pvc_4_t4,6975.0,10235.0,11409.0,154.0,47.0,255.0
pvc_4_t5,9135.0,11142.0,11528.0,158.0,43.0,255.0
pvc_5_t1,8959.0,9222.0,10003.0,168.0,48.0,255.0
pvc_5_t2,8575.0,8601.0,9062.0,176.0,44.0,255.0
pvc_5_t3,8389.0,8565.0,9385.0,169.0,43.0,255.0
pvc_5_t4,8856.0,9149.0,9982.0,174.0,45.0,255.0
pvc_5_t5,8958.0,9107.0,9217.0,168.0,47.0,255.0
smallstuffedanimal_bunny_t1,15142.0,10863.0,16339.0,169.0,46.0,255.0
smallstuffedanimal_bunny_t2,16361.0,9207.0,9627.0,172.0,46.0,255.0
smallstuffedanimal_bunny_t3,14968.0,16306.0,16279.0,167.0,42.0,255.0
smallstuffedanimal_bunny_t4,15662.0,15146.0,14580.0,168.0,41.0,255.0
smallstuffedanimal_bunny_t5,15017.0,9220.0,15761.0,168.0,46.0,255.0
smallstuffedanimal_chick_t1,12599.0,14302.0,13238.0,168.0,41.0,255.0
smallstuffedanimal_chick_t2,15323.0,9037.0,11422.0,169.0,43.0,255.0
smallstuffedanimal_chick_t3,13002.0,13900.0,14211.0,171.0,47.0,255.0
smallstuffedanimal_chick_t4,14902.0,9022.0,13873.0,172.0,43.0,255.0
smallstuffedanimal_chick_t5,11947.0,14305.0,14265.0,169.0,47.0,255.0
smallstuffedanimal_headband_bear_t1,12204.0,8222.0,15732.0,165.0,46.0,255.0
smallstuffedanimal_headband_bear_t2,12700.0,14582.0,14283.0,169.0,41.0,255.0
smallstuffedanimal_headband_bear_t3,16039.0,10201.0,12733.0,170.0,46.0,255.0
smallstuffedanimal_headband_bear_t4,12401.0,14526.0,14462.0,167.0,43.0,253.0
smallstuffedanimal_headband_bear_t5,16322.0,9006.0,9865.0,167.0,43.0,253.0
smallstuffedanimal_moose_t1,15726.0,15256.0,15177.0,167.0,43.0,255.0
smallstuffedanimal_moose_t2,16526.0,16135.0,12575.0,169.0,47.0,255.0
smallstuffedanimal_moose_t3,16283.0,11038.0,16006.0,167.0,42.0,255.0
smallstuffedanimal_moose_t4,16982.0,9578.0,9498.0,168.0,44.0,255.0
smallstuffedanimal_moose_t5,16281.0,15520.0,15596.0,167.0,47.0,255.0
smallstuffedanimal_otter_t1,16965.0,13001.0,10263.0,169.0,43.0,255.0
smallstuffedanimal_otter_t2,13785.0,15287.0,14879.0,163.0,46.0,255.0
smallstuffedanimal_otter_t3,16984.0,10787.0,9709.0,162.0,43.0,255.0
smallstuffedanimal_otter_t4,14957.0,15827.0,15671.0,167.0,47.0,255.0
smallstuffedanimal_otter_t5,16979.0,9086.0,13184.0,165.0,46.0,255.0
timber_pentagon_t1,13721.0,14659.0,15459.0,166.0,39.0,255.0
timber_pentagon_t2,14071.0,15086.0,15409.0,181.0,42.0,255.0
timber_pentagon_t3,13596.0,15584.0,15775.0,160.0,48.0,255.0
timber_pentagon_t4,12934.0,14904.0,15530.0,162.0,45.0,255.0
timber_pentagon_t5,13307.0,15773.0,15664.0,157.0,48.0,255.0
timber_rectangle_t1,13440.0,13764.0,13594.0,183.0,46.0,255.0
timber_rectangle_t2,13722.0,14043.0,14228.0,184.0,47.0,255.0
timber_rectangle_t3,13038.0,14124.0,11789.0,175.0,48.0,255.0
timber_rectangle_t4,12679.0,10391.0,13848.0,177.0,48.0,255.0
timber_rectangle_t5,13181.0,12926.0,13972.0,182.0,40.0,255.0
timber_semicircle_t1,14221.0,14751.0,15466.0,168.0,47.0,255.0
timber_semicircle_t2,14249.0,14901.0,13107.0,184.0,48.0,255.0
timber_semicircle_t3,13217.0,16548.0,16160.0,160.0,46.0,255.0
timber_semicircle_t4,13791.0,9119.0,15461.0,176.0,47.0,255.0
timber_semicircle_t5,14261.0,14563.0,11066.0,188.0,41.0,255.0
timber_square_t1,14535.0,15500.0,14253.0,163.0,45.0,255.0
timber_square_t2,14597.0,15505.0,15268.0,162.0,43.0,255.0
timber_square_t3,13538.0,15802.0,15937.0,159.0,48.0,255.0
timber_square_t4,14322.0,14925.0,10062.0,185.0,42.0,255.0
timber_square_t5,14224.0,13704.0,15923.0,164.0,48.0,255.0
timber_squiggle_t1,13391.0,13906.0,14178.0,180.0,42.0,255.0
timber_squiggle_t2,13238.0,13942.0,14618.0,176.0,43.0,255.0
timber_squiggle_t3,13610.0,11578.0,14191.0,180.0,42.0,255.0
timber_squiggle_t4,13637.0,9040.0,14376.0,181.0,44.0,255.0
timber_squiggle_t5,13316.0,13766.0,12943.0,170.0,43.0,248.0
tin_pokemon_t1,9776.0,11061.0,10303.0,173.0,47.0,255.0
tin_pokemon_t2,9930.0,12226.0,10038.0,172.0,44.0,255.0
tin_pokemon_t3,9546.0,10983.0,13395.0,179.0,42.0,255.0
tin_pokemon_t4,9924.0,10743.0,10301.0,172.0,46.0,255.0
tin_pokemon_t5,9931.0,11422.0,10226.0,168.0,43.0,255.0
tin_poker_t1,10482.0,10122.0,11602.0,177.0,47.0,255.0
tin_poker_t2,10447.0,12761.0,10865.0,172.0,43.0,255.0
tin_poker_t3,7178.0,10259.0,14880.0,173.0,42.0,255.0
tin_poker_t4,10497.0,11962.0,10951.0,170.0,46.0,255.0
tin_poker_t5,10372.0,9325.0,14010.0,172.0,43.0,255.0
tin_snack_depot_t1,9524.0,10410.0,9854.0,174.0,42.0,255.0
tin_snack_depot_t2,9710.0,11193.0,9653.0,175.0,46.0,255.0
tin_snack_depot_t3,8663.0,10858.0,13421.0,169.0,38.0,255.0
tin_snack_depot_t4,9866.0,10604.0,9849.0,176.0,46.0,255.0
tin_snack_depot_t5,9679.0,11008.0,10399.0,176.0,40.0,255.0
tin_snowman_t1,13780.0,10202.0,9728.0,181.0,41.0,247.0
tin_snowman_t2,13820.0,10180.0,10342.0,161.0,39.0,255.0
tin_snowman_t3,13585.0,9924.0,10467.0,172.0,47.0,255.0
tin_snowman_t4,13894.0,9938.0,10305.0,169.0,48.0,255.0
tin_snowman_t5,13461.0,9936.0,10326.0,168.0,49.0,255.0
tin_tea_t1,9583.0,10306.0,9997.0,170.0,46.0,255.0
tin_tea_t2,9563.0,10425.0,10080.0,172.0,47.0,255.0
tin_tea_t3,9581.0,10665.0,10366.0,179.0,38.0,255.0
tin_tea_t4,8279.0,10900.0,13583.0,172.0,46.0,255.0
tin_tea_t5,9645.0,8986.0,10420.0,184.0,48.0,255.0
tupperware_coffee_beans_t1,11428.0,11944.0,9488.0,175.0,48.0,255.0
tupperware_coffee_beans_t2,10163.0,11143.0,11247.0,168.0,41.0,255.0
tupperware_coffee_beans_t3,9728.0,11203.0,11302.0,163.0,47.0,255.0
tupperware_coffee_beans_t4,10029.0,10223.0,12264.0,165.0,45.0,255.0
tupperware_coffee_beans_t5,10989.0,11762.0,9608.0,164.0,48.0,255.0
tupperware_ground_coffee_t1,10587.0,11402.0,11397.0,171.0,39.0,255.0
tupperware_ground_coffee_t2,10713.0,11582.0,11300.0,171.0,45.0,255.0
tupperware_ground_coffee_t3,9809.0,11175.0,11062.0,166.0,42.0,255.0
tupperware_ground_coffee_t4,9749.0,11237.0,11437.0,170.0,47.0,255.0
tupperware_ground_coffee_t5,8803.0,9742.0,11536.0,165.0,46.0,255.0
tupperware_marbles_t1,10042.0,11278.0,11278.0,163.0,47.0,255.0
tupperware_marbles_t2,9960.0,11438.0,11459.0,168.0,48.0,255.0
tupperware_marbles_t3,9016.0,10016.0,11815.0,162.0,47.0,255.0
tupperware_marbles_t4,9931.0,11384.0,11437.0,169.0,43.0,255.0
tupperware_marbles_t5,9972.0,11446.0,11299.0,163.0,41.0,255.0
tupperware_pasta_t1,10323.0,11785.0,11459.0,164.0,48.0,255.0
tupperware_pasta_t2,11107.0,9075.0,9619.0,179.0,43.0,255.0
tupperware_pasta_t3,9978.0,11219.0,11379.0,165.0,42.0,255.0
tupperware_pasta_t4,9849.0,11263.0,11419.0,166.0,47.0,255.0
tupperware_pasta_t5,10095.0,10419.0,11420.0,169.0,45.0,255.0
tupperware_rice_t1,10428.0,11420.0,11427.0,169.0,44.0,255.0
tupperware_rice_t2,11441.0,13202.0,9473.0,177.0,46.0,255.0
tupperware_rice_t3,7326.0,9059.0,11496.0,169.0,42.0,255.0
tupperware_rice_t4,10006.0,11103.0,11479.0,166.0,43.0,255.0
tupperware_rice_t5,10444.0,11319.0,11439.0,167.0,47.0,255.0
weight_1_t1,7818.0,9084.0,15026.0,167.0,42.0,255.0
weight_1_t2,12440.0,12928.0,14196.0,165.0,45.0,255.0
weight_1_t3,13743.0,9081.0,9625.0,173.0,42.0,255.0
weight_1_t4,13001.0,13161.0,14064.0,168.0,42.0,255.0
weight_1_t5,13900.0,13044.0,11931.0,179.0,42.0,255.0
weight_2_t1,11902.0,12666.0,12980.0,168.0,45.0,255.0
weight_2_t2,12846.0,12826.0,12799.0,177.0,46.0,251.0
weight_2_t3,12287.0,13047.0,13365.0,170.0,46.0,255.0
weight_2_t4,13425.0,9566.0,13560.0,175.0,46.0,255.0
weight_2_t5,13906.0,14104.0,11110.0,173.0,44.0,255.0
weight_3_t1,11623.0,10761.0,13285.0,168.0,41.0,253.0
weight_3_t2,12570.0,13203.0,14245.0,161.0,43.0,255.0
weight_3_t3,13770.0,9119.0,9853.0,175.0,47.0,255.0
weight_3_t4,12411.0,12939.0,13977.0,158.0,48.0,255.0
weight_3_t5,13842.0,10976.0,10918.0,176.0,42.0,255.0
weight_4_t1,12156.0,12583.0,13322.0,164.0,42.0,255.0
weight_4_t2,12747.0,12983.0,13422.0,171.0,45.0,255.0
weight_4_t3,12024.0,10289.0,13383.0,171.0,46.0,255.0
weight_4_t4,13523.0,14444.0,9942.0,177.0,45.0,255.0
weight_4_t5,12892.0,12944.0,13503.0,163.0,45.0,255.0
weight_5_t1,12406.0,9003.0,13961.0,180.0,43.0,255.0
weight_5_t2,12436.0,12759.0,13026.0,169.0,47.0,254.0
weight_5_t3,12029.0,12214.0,13484.0,172.0,45.0,255.0
weight_5_t4,12908.0,12316.0,13485.0,170.0,41.0,255.0
weight_5_t5,13172.0,13404.0,13485.0,176.0,42.0,255.0
